PMAID,the_geom,RESERVED1,GIS_AREA,GIS_LENGTH,GIS_EDT_DT,BALLFIELD_,NAME,SPORT_TYPE,FIELD_SURF,FIELD_LIGH,FIELD_ID,OVERLAPPIN,PARK_NAME,FACILITY_I,FACILITY_N,RESERVED2,RESERVED3,NOTES,LINK_1,LINK_2,LINK_3,AMWOID,SHAPE_AREA,SHAPE_LEN
3887,"MULTIPOLYGON (((-122.37925380161491 47.64743755912622, -122.3792962911239 47.64737411877766, -122.37934020674929 47.647336598605605, -122.37938995645065 47.647302565830934, -122.37944493793398 47.64727243246355, -122.37950448557143 47.64724656330544, -122.37956787845955 47.64722527153448, -122.37955622368774 47.64721083080058, -122.37963193048986 47.64718292845836, -122.37963310735036 47.64716587281687, -122.37974128555098 47.647127640839834, -122.37975185804679 47.647105018506544, -122.37985675185465 47.647065938601095, -122.38008647057465 47.64711379521, -122.38013765817729 47.647179893801805, -122.38013394807585 47.647188760456004, -122.38009675737369 47.64720249633781, -122.38015384909372 47.64727650872684, -122.38013226357448 47.64728411224607, -122.38017151532989 47.64734717482207, -122.3801196957037 47.647381787152796, -122.38020163246887 47.647490448160674, -122.3801994178198 47.64763751718978, -122.38019983012354 47.64766878410534, -122.38013320045337 47.647681676638385, -122.38004703895099 47.64769240042018, -122.37995966867514 47.647696784065715, -122.37987358918592 47.647694863762645, -122.37978829586459 47.64768678858997, -122.37970474974416 47.64767264953386, -122.37962389216953 47.64765260590454, -122.37954663418994 47.64762688354117, -122.37947384629315 47.647595772266946, -122.3794063485968 47.64755962262331, -122.37934970172915 47.64752235413552, -122.37929869130257 47.647481537125934, -122.37925380161491 47.64743755912622)))",,37304.17433114,771.09508903,10/21/2014 12:00:00 AM +0000,801,Interbay,Baseball,Grass,No,1,Yes,Interbay Athletic Field,1927,Ballfield 01,,,,,,,ATHLFLD-IBAC-3,0,0
450,"MULTIPOLYGON (((-122.36373450875968 47.561616871686816, -122.36373792797188 47.56131362281912, -122.36418352663418 47.561315923853485, -122.36419966010712 47.56131600706479, -122.36420004269115 47.56128036903486, -122.3643580503092 47.56128119005326, -122.36436373699961 47.56128122051954, -122.36440221300025 47.5612814193137, -122.36440213752377 47.56128821062982, -122.36465206235609 47.561289465620646, -122.36467624727602 47.561289590542835, -122.36471771915278 47.56127609720382, -122.36487912561753 47.56127693108648, -122.36496071971943 47.56129937113007, -122.36502102554292 47.561299875639044, -122.36510644276586 47.56135857886264, -122.3651058610198 47.56141255016114, -122.36513776305887 47.56145480616935, -122.3651365366478 47.56156377067922, -122.36511599077832 47.561591171845464, -122.36511532075079 47.56171327134608, -122.3651661487624 47.561749275490534, -122.36516532369585 47.5618852599547, -122.36516160873443 47.56221554371981, -122.36516159286595 47.56221694733446, -122.36508682082997 47.56222595787955, -122.36501136317102 47.56223178899304, -122.3649355146944 47.562234417893364, -122.3648238212408 47.56223244469955, -122.36471286780167 47.562223535367465, -122.36461151543101 47.562209150160264, -122.36451234084781 47.56218897584434, -122.36441606442227 47.5621631589596, -122.36432338547037 47.56213188703154, -122.3642349771739 47.56209538720896, -122.36415148169021 47.562053924613835, -122.36407350548758 47.56200780041528, -122.36400161493981 47.5619573496418, -122.36393633221243 47.56190293874739, -122.36387813146997 47.56184496294961, -122.36382743543217 47.56178384335864, -122.36379052370162 47.56172975540886, -122.36375949387009 47.56167400065326, -122.36373450875968 47.561616871686816)))",,101750.06497823,1254.84367823,10/21/2014 12:00:00 AM +0000,801,Delridge,Baseball,Synthetic,Yes,1,Yes,Delridge Playfield,1803,Delridge Ballfield 01 (SW),,,,,,,ATHLFLD-DELPF,0,0
463,"MULTIPOLYGON (((-122.34910330656679 47.535662253845025, -122.34957223743862 47.53567367371047, -122.34957372120465 47.53563249124653, -122.34969082470218 47.535632744829094, -122.34971281050579 47.535620344433426, -122.34997390920947 47.53562351854186, -122.3500733974597 47.535694224309346, -122.35006860680934 47.53586741148586, -122.35002474079214 47.53589584183654, -122.3500222638677 47.5359642769343, -122.34998114341353 47.53596422037385, -122.34997322162208 47.536284338959696, -122.34992115112685 47.53628617108123, -122.34983727376995 47.53628434475955, -122.34975412614473 47.536276648650386, -122.34967168801937 47.53626297949817, -122.3495918158805 47.53624354132242, -122.34951538742641 47.536218547726044, -122.34944324251 47.536188273359116, -122.34937617390929 47.53615305090067, -122.34931491861549 47.53611326740258, -122.34926014973408 47.53606936003604, -122.3492124690885 47.536021811287306, -122.3491724006071 47.535971143655395, -122.34914038456647 47.53591791391027, -122.34911870983449 47.535868194683985, -122.34910406585104 47.53581731144078, -122.34909658350414 47.53576571904748, -122.34909632966016 47.535713878708926, -122.34910330656679 47.535662253845025)))",,44292.78251498,855.85051749,10/21/2014 12:00:00 AM +0000,801,Riverview,Baseball,Grass,No,4,Yes,Riverview Playfield,1907,Ballfield 04,,,,,,,ATHLFLD-RVPF-S,0,0
463,"MULTIPOLYGON (((-122.35020706220254 47.53857794534518, -122.35020841291501 47.53883312219849, -122.3501041673339 47.53890529345344, -122.34988609811452 47.53890635807505, -122.34986438687126 47.53889044401836, -122.34970513446046 47.538891371023524, -122.34970442253126 47.53884663920046, -122.34923202592798 47.53884676187956, -122.34922823193152 47.538790127638656, -122.34923309421143 47.53873353084691, -122.34924656075734 47.53867757657826, -122.34926848757196 47.53862286303548, -122.3492993092893 47.53856896335934, -122.34933833871735 47.538517560287666, -122.34938514212014 47.53846922503434, -122.34943919937803 47.538424494720715, -122.34949990976813 47.53838386640726, -122.34956659864015 47.53834779157033, -122.34963852491349 47.53831667108553, -122.34971488931241 47.53829085077338, -122.34979484324728 47.53827061755678, -122.34987749824407 47.53825619627288, -122.34996193581641 47.538247747174836, -122.35001257370782 47.53824559659567, -122.35006331108862 47.53824559790304, -122.35012258140667 47.53824833412629, -122.35012146616336 47.53856184058136, -122.3501869454445 47.538561766270455, -122.35020706220254 47.53857794534518)))",,44126.01178064,856.77988035,10/21/2014 12:00:00 AM +0000,801,Riverview,Baseball,Grass,No,1,Yes,Riverview Playfield,1903,Ballfield 01,,,,,,,ATHLFLD-RVPF-C,0,0
467,"MULTIPOLYGON (((-122.3239943797457 47.52743656358016, -122.32446178883085 47.527437972818355, -122.32446144184658 47.5274270057702, -122.32449011883925 47.527427091767784, -122.32452809006281 47.527427205997064, -122.32463553752011 47.527427530035524, -122.32465104904672 47.52742746495534, -122.32476995220144 47.52742820523877, -122.32480424371042 47.52743833101077, -122.32483595958699 47.52745176693911, -122.32486440816386 47.52746822001087, -122.32488896902589 47.52748733141444, -122.32490910654023 47.52750868436441, -122.32492438153764 47.52753181319074, -122.32493182397883 47.527671890397706, -122.32489617478682 47.52767286132708, -122.32489807470314 47.52773859673498, -122.32490318891186 47.5280626444002, -122.32485685781067 47.528065974389726, -122.32481032059316 47.52806749355408, -122.32475481598338 47.5280669329237, -122.32469949859785 47.52806379725612, -122.3246085340878 47.52805291189497, -122.32451999273465 47.528035078558496, -122.32443502742119 47.52801052945234, -122.32435474446298 47.527979584226976, -122.32428018920221 47.52794264581517, -122.32421233239582 47.52790019518506, -122.32415205757519 47.527852785077116, -122.32410014954205 47.52780103280648, -122.32405728415016 47.52774561222462, -122.32402401950614 47.527687244944794, -122.32400078870381 47.52762669094577, -122.32398789418647 47.52756473867609, -122.3239855038107 47.52750219478781, -122.32398848453589 47.527469288774725, -122.3239943797457 47.52743656358016)))",,43809.27591624,824.69289314,10/21/2014 12:00:00 AM +0000,801,South Park,Baseball,Grass,No,1,Yes,South Park Playground,1749,Field 01 (SW),,,,,,,ATHLFLD-SPKPG,0,0
423,"MULTIPOLYGON (((-122.28541915606876 47.56214502888667, -122.28540891431682 47.56211097673803, -122.2854049701567 47.56207632882614, -122.28540738407919 47.5620416166492, -122.2854117056685 47.562020455047346, -122.28542065535477 47.561999969103475, -122.28543403173953 47.56198061980906, -122.28545153381206 47.561962842577216, -122.28545194029692 47.56193189751641, -122.28545306028442 47.56192955295342, -122.28545471470055 47.56192735803309, -122.28545686178867 47.56192536815405, -122.2854594473574 47.56192363353972, -122.28546240614833 47.56192219797085, -122.28546566348324 47.56192109768038, -122.2854691371487 47.56192036043907, -122.28547273947136 47.56192000485444, -122.28547637953058 47.56192003990129, -122.28547778325353 47.56192004805888, -122.28547864314486 47.56187986283419, -122.28548447394122 47.56160734874237, -122.28557575327838 47.56160625055704, -122.28566663549728 47.561612111341304, -122.28575596628929 47.56162485665649, -122.28584261104885 47.561644324622414, -122.28592546928297 47.561670267973234, -122.28600348858788 47.56170235719773, -122.28607567801475 47.56174018472421, -122.28607956182417 47.56174248214406, -122.28609645986855 47.56175283377965, -122.28614874878306 47.56178897143995, -122.28619589513428 47.56182821690539, -122.2862374976719 47.56187023617802, -122.28627626910097 47.561918994518514, -122.28630757735345 47.56197015108525, -122.28633110310457 47.56202318414953, -122.28634628394795 47.56207602314, -122.28635373694699 47.56212961505185, -122.28635339024457 47.56218344335684, -122.2863527377667 47.56219078342037, -122.28631609312438 47.56219042415154, -122.28628801538193 47.562190148793235, -122.28627132079691 47.56218581550965, -122.28625381478241 47.562183353129676, -122.28611280346101 47.56218085785217, -122.2860239675907 47.56218083888638, -122.28601063671175 47.56218116306466, -122.2859261550016 47.56218519864655, -122.28592287796012 47.5621931872098, -122.28591784975603 47.562200747238556, -122.2859111865938 47.562207704015584, -122.28590304246286 47.56221389676514, -122.28589360557913 47.56221918236856, -122.28588309403507 47.56222343867196, -122.28587175075948 47.56222656730923, -122.28586185778256 47.562228259012656, -122.28584929525638 47.56222916079206, -122.28552480739403 47.562222748593925, -122.28549234781453 47.562207471737906, -122.28546352419768 47.562189155999256, -122.2854389520448 47.562168192496024, -122.28541915606876 47.56214502888667)))",,39810.98960898,797.28060078,10/21/2014 12:00:00 AM +0000,801,Rainier,Baseball,Grass,No,3,Yes,Rainier Playfield,1943,Ballfield 03,,,,,,,ATHLFLD-RAPF,0,0
3102,"MULTIPOLYGON (((-122.31835818540667 47.61546682533063, -122.31844989904467 47.61539590732552, -122.31855951931792 47.61539542846768, -122.3186214242967 47.615396059874726, -122.3188378399134 47.61539387645392, -122.3188410400543 47.615439417642854, -122.31931654696675 47.61543816989198, -122.31932284588464 47.6154939503915, -122.31932306609882 47.61551298045183, -122.31931701655216 47.615574800224884, -122.31930069131003 47.61563576387415, -122.31927429877678 47.61569509301831, -122.3192381758987 47.61575203014272, -122.31919278386323 47.61580584827162, -122.31913870221203 47.615855860250555, -122.31907662144233 47.61590142752039, -122.31900733419138 47.615941968271045, -122.31893172511622 47.61597696487049, -122.31885075959829 47.61600597047454, -122.31876547141678 47.61602861473265, -122.3186769495485 47.61604460851707, -122.31860279302003 47.61605261111147, -122.31852785960197 47.616055940846614, -122.31843581145651 47.61605360397639, -122.31843548787798 47.616041289015755, -122.31843104739256 47.615872158354755, -122.31842904320506 47.6157958377782, -122.31842997165948 47.61579522472602, -122.31842853038599 47.61572342991015, -122.31836685597894 47.61572487706897, -122.31836011559542 47.615524289364735, -122.31835913976357 47.6154952277828, -122.31835818540667 47.61546682533063)))",,44269.36875364,852.36555754,10/21/2014 12:00:00 AM +0000,801,Bobby Morris,Baseball,Synthetic,Yes,2,Yes,Cal Anderson Park,723,Ballfield 02,,,,,,,ATHLFLD-CALANDPK,0,0
340,"MULTIPOLYGON (((-122.27749460752601 47.65984530037101, -122.2774949744256 47.65984245030258, -122.2779620196506 47.6598395374628, -122.27796180288658 47.6598363738425, -122.27796234541927 47.659833228116014, -122.27796363299751 47.65983018291383, -122.27796563179967 47.659827318225844, -122.27796828932212 47.65982470930033, -122.27797153575817 47.65982242466729, -122.27797528583196 47.659820524338365, -122.27797944103835 47.65981905823045, -122.27798389223038 47.65981806485455, -122.27798852248631 47.659817570304185, -122.27799321018091 47.65981758756996, -122.27811709671913 47.65982037106994, -122.27823575384102 47.659822806063254, -122.27824321790243 47.659815450747665, -122.27833326033301 47.65981489315846, -122.27835089443963 47.6598174344432, -122.27836760972521 47.6598220020752, -122.27838290025142 47.65982845780142, -122.278396303204 47.65983660621995, -122.27840741290133 47.65984620069438, -122.27841589307339 47.65985695081891, -122.27842148704032 47.659868531208325, -122.27842162895621 47.65994112937142, -122.27840892285684 47.659944808894956, -122.27840217238959 47.660026455364125, -122.27839898163523 47.66010878803908, -122.27839853952294 47.66011091043048, -122.2783975938767 47.66011295630648, -122.27839616972378 47.660114871521294, -122.27839430475547 47.66011660538723, -122.27839204832965 47.66011811201611, -122.2783894601644 47.66011935153376, -122.27838660875766 47.66012029113534, -122.27838356957422 47.660120905953505, -122.27838042304853 47.66012117971662, -122.2783807810515 47.66043713879463, -122.27836674514414 47.66043796457784, -122.27831856176391 47.66043954473625, -122.27830734966817 47.66043963480307, -122.27827902689664 47.660439395887245, -122.27819016305881 47.66043428572591, -122.27810266575463 47.66042261913613, -122.27801759160151 47.660404537003814, -122.27793596795217 47.66038025768884, -122.27785878048746 47.660350074387964, -122.27778696131234 47.66031435159376, -122.27772137769955 47.66027352069285, -122.27766282161599 47.6602280747559, -122.27761200015925 47.660178562583056, -122.2775695270192 47.66012558207629, -122.27753591506767 47.660069773018755, -122.27751157016628 47.66001180934859, -122.27749678626655 47.6599523910203, -122.2774929200986 47.65992089720359, -122.27749174607268 47.65988930521696, -122.27749460752601 47.65984530037101)))",,40780.19510219,807.39572225,10/21/2014 12:00:00 AM +0000,801,Laurelhurst,Baseball,Grass,No,2,Yes,Laurelhurst Playfield,683,Ballfield 02,,,,,,,ATHLFLD-LAURPF,0,0
483,"MULTIPOLYGON (((-122.31298748446102 47.671781088341945, -122.31301505170573 47.67176199698366, -122.31384143302145 47.6717521196466, -122.31384309719355 47.67177201340453, -122.31384299617909 47.67181567231768, -122.31383775263674 47.67185918739496, -122.3138273997998 47.671902282733306, -122.31380535457211 47.67195949310765, -122.3137743183029 47.672014767861725, -122.31373333791589 47.67206899340767, -122.31368370940008 47.67211981593518, -122.31362604462862 47.67216660882519, -122.31356105456372 47.67220879514058, -122.3134895404915 47.672245854740105, -122.31341238414238 47.67227733069195, -122.3133305368196 47.672302834907924, -122.31324500766937 47.67232205292891, -122.31315685123776 47.67233474780233, -122.3131059559073 47.672338994929135, -122.31305476509203 47.67234106300602, -122.31305469719025 47.67234106388798, -122.31305463061986 47.67234106475264, -122.31304752950498 47.67234117857716, -122.31301402199034 47.67234114689617, -122.31300214670364 47.67234091070886, -122.31298748446102 47.671781088341945)))",,35962.43620766,754.01030066,10/21/2014 12:00:00 AM +0000,801,Cowen,Baseball,Grass,No,1,Yes,Cowen Park,875,Ballfields,,,,,,,ATHLFLD-COWPK,0,0
435,"MULTIPOLYGON (((-122.31907644852716 47.66409239980304, -122.31908653334317 47.664093169967664, -122.31909627076595 47.66409510274091, -122.31910114662205 47.66409656576771, -122.3191241030716 47.66410187872253, -122.31914795042188 47.6641049117058, -122.31925738514475 47.6641076666614, -122.31936686551255 47.6641059259997, -122.3194376862947 47.66410471866059, -122.3194390235119 47.664156288968286, -122.31943215994647 47.66421305714859, -122.31941661563296 47.66426903803384, -122.31939255828493 47.6643236275249, -122.31936024748389 47.664376236535524, -122.31932003187879 47.66442629734945, -122.3192723454249 47.66447326974705, -122.31921301543439 47.664519970285724, -122.3191463119257 47.66456188522807, -122.31907307522093 47.664598486524646, -122.31899422795424 47.664629313066875, -122.31891076344807 47.664653976496666, -122.31882373319867 47.66467216609935, -122.3187342336281 47.664683652718566, -122.3186433922704 47.664688291643316, -122.31857702964622 47.664687322681864, -122.31856965042238 47.6646869879903, -122.31856957086525 47.664552120525165, -122.31856715291309 47.66454426899175, -122.3185630372579 47.664536746704464, -122.31855731500424 47.66452972017604, -122.31855011281993 47.66452334494502, -122.31854258244397 47.664518078806275, -122.31853632778895 47.66451209906277, -122.31853149491484 47.6645055453551, -122.31852819667964 47.66449857072723, -122.31852651010395 47.664491338052436, -122.31852634766912 47.664399335059024, -122.31850483197513 47.664398841935935, -122.31850484621874 47.66439770914985, -122.31850606965148 47.66430419834408, -122.31850699443709 47.664194548953084, -122.31850842773513 47.664084892931236, -122.31850886514184 47.66406016523408, -122.31850891143019 47.664060200614664, -122.31869762546293 47.6640615146119, -122.31872352133615 47.664061695089536, -122.31898095496148 47.664063487948155, -122.31898057567547 47.664091732340715, -122.31907644852716 47.66409239980304)))",,41100.79542678,818.07328299,10/21/2014 12:00:00 AM +0000,801,University,Baseball,Grass,No,1,Yes,University Playground,1845,Ballfield 01,,,,,,,ATHLFLD-UPG,0,0
352,"MULTIPOLYGON (((-122.29263376642946 47.70579060777487, -122.29264056257911 47.70578994761257, -122.2926474264386 47.705790067651165, -122.29265416282408 47.70579096447719, -122.29266058017652 47.705792612588084, -122.29266649600912 47.7057949651174, -122.29267174209639 47.70579795516752, -122.292676169258 47.70580149771196, -122.29267965160086 47.705805492013255, -122.2926820900992 47.70580982448749, -122.29268341541044 47.70581437193434, -122.29268372278214 47.70582075782783, -122.29268595537947 47.7058672032608, -122.29268701740993 47.70593692362537, -122.292686818228 47.706195032775014, -122.29268679808604 47.70622140018255, -122.29268666987943 47.70638697960658, -122.29268668714188 47.7063879734388, -122.2927191989584 47.70638798454318, -122.29274933521395 47.70656128818055, -122.2927492592373 47.70666117755941, -122.29274544563735 47.70666644771269, -122.29274280672063 47.70667203589642, -122.29274139847271 47.70667782355603, -122.29272115910402 47.706754004033094, -122.29270513646799 47.70677719831593, -122.29243299134875 47.70677657521181, -122.29239391182011 47.70677648525497, -122.29239133806776 47.70677647951327, -122.29238292238071 47.70677646038053, -122.29238311675165 47.70673792911297, -122.29226455719746 47.70673788656281, -122.29226456927532 47.706722137188535, -122.29220926821306 47.70672212882245, -122.29216510388255 47.706722122750286, -122.29133244807706 47.70672199879183, -122.29132951413371 47.706670278096, -122.29132948753187 47.70666937794127, -122.29133146937801 47.706588318937044, -122.29134195263721 47.70650755829197, -122.29136088460604 47.706427501716725, -122.29138817013916 47.70634855138321, -122.29142367212808 47.70627110390416, -122.29146721219043 47.70619554834089, -122.29151756365566 47.70613671549512, -122.29157602067208 47.70608140295999, -122.29164204724307 47.70603011787653, -122.2917150379749 47.705983330458, -122.29179432362757 47.70594146967913, -122.29187917725099 47.705904919343304, -122.29196882084985 47.70587401456401, -122.29206243251642 47.70584903869263, -122.29207041939509 47.70584722456091, -122.29220868297914 47.70582303247036, -122.29234912911849 47.705805479662935, -122.29249105899993 47.70579465347534, -122.29263376642946 47.70579060777487)))",,99121.06717186,1273.8643089,10/21/2014 12:00:00 AM +0000,801,Meadowbrook,Baseball,Grass,No,1,No,Meadowbrook Playfield,686,Ballfield 01,,,,,,,ATHLFLD-MBPF,0,0
316,"MULTIPOLYGON (((-122.391432325323 47.65649660120345, -122.39131683831135 47.656493217923924, -122.39127422756408 47.65646382549295, -122.39123651102602 47.65643152418516, -122.39123616915978 47.65642571461628, -122.39123747314791 47.656401646331915, -122.39124292318515 47.65630101043228, -122.39125398552682 47.65630088069597, -122.39125545728002 47.65621842836257, -122.39129178050258 47.65621947881739, -122.39130891863346 47.65592197655644, -122.3913589637717 47.65592870119434, -122.39183235597594 47.65600568532011, -122.39187703068659 47.656020345597376, -122.39191755541272 47.65603974477213, -122.39195283896932 47.65606336049683, -122.39198193129263 47.656090556887236, -122.39200404902256 47.65612060164384, -122.39201859659586 47.65615268576983, -122.39202518228404 47.65618594535393, -122.39202362874225 47.65621948483229, -122.39201456930928 47.65644603068088, -122.39197253988003 47.65647520932542, -122.39164152385264 47.65646779120682, -122.39164137464483 47.656469920850434, -122.39164080286645 47.65649309029827, -122.39151470749144 47.65649076908487, -122.3915128452066 47.65649896041741, -122.391432325323 47.65649660120345)))",,33224.59842433,729.47189113,10/21/2014 12:00:00 AM +0000,801,Lawton,Baseball,Grass,No,1,No,Lawton Park,2012,Field,,,,,,,ATHLFLD-LWTPK,0,0
376,"MULTIPOLYGON (((-122.30752965538107 47.64220682990568, -122.30752783564947 47.64220213145949, -122.30752773633593 47.642202149837814, -122.30751906424277 47.642179477018, -122.307502854662 47.64212710429386, -122.30750013634876 47.64211620483476, -122.30748870153076 47.64205287563111, -122.30748456472331 47.64198913794866, -122.30748775079265 47.6419253753262, -122.30749824053991 47.64186197145118, -122.30753058218214 47.64177024856119, -122.3077830691712 47.64144540669535, -122.3078615558989 47.64138985541235, -122.30794736824888 47.64133949469315, -122.30803975779037 47.641294763757735, -122.30813791873624 47.641256052725005, -122.30824099497032 47.64122369921072, -122.30834808751348 47.64119798538335, -122.30845826236337 47.641179135503585, -122.30852425463156 47.64117130946727, -122.30856136795693 47.64116801014273, -122.30871855294956 47.64169782956942, -122.30880828057525 47.641829328375145, -122.30883301989775 47.641923784407574, -122.30879926749651 47.641953838493336, -122.30881122874621 47.64200909715013, -122.3087775452074 47.64204509940178, -122.30869752917283 47.6420590491605, -122.30866960261278 47.64209171932217, -122.30853116457321 47.642112888703394, -122.30831702254669 47.64210791297353, -122.30830827808852 47.64210948529882, -122.30829927435528 47.64211009396404, -122.30829024232204 47.64210972335494, -122.30828141368988 47.64210838297883, -122.30827301494196 47.64210610722076, -122.30752965538107 47.64220682990568)))",,86542.1239005,1171.7727353,10/21/2014 12:00:00 AM +0000,801,Montlake,Baseball,Grass,No,1,No,Montlake Playfield,1897,Ballfield 01,,,,,,,ATHLFLD-MTLKPF-1,0,0
361,"MULTIPOLYGON (((-122.32533910588162 47.72057273066646, -122.32581064863486 47.72070644442504, -122.325820254886 47.72070446053898, -122.32583016610273 47.720703353525344, -122.32584020732259 47.720703142926254, -122.32585020128812 47.72070383245939, -122.32589473846708 47.72070752442187, -122.32590238891146 47.72070189622619, -122.32604557785366 47.72074993363942, -122.32606023287929 47.720784658067515, -122.3261155400912 47.720800340996796, -122.32613681336316 47.720843056306094, -122.32611279505963 47.7208758301917, -122.32613237025305 47.72091966974472, -122.32608774774825 47.720981832589885, -122.3260205785808 47.721031929122006, -122.32601001638803 47.72104543727492, -122.32596266261565 47.72105535632346, -122.32576447635378 47.721351471725406, -122.3257448288002 47.7213462970701, -122.3257154510983 47.72133780337834, -122.32569460678444 47.72133120501326, -122.32561589727477 47.721301616306555, -122.32554252648195 47.72126632911781, -122.32547539655816 47.721225777336585, -122.32541533291246 47.72118045958462, -122.3253630740619 47.72113093308426, -122.3253192625509 47.72107780680652, -122.32528443705168 47.721021733982916, -122.32525998248055 47.72096612515538, -122.32524437082064 47.720909084191184, -122.32523777677054 47.72085124950094, -122.3252402741014 47.720793268376596, -122.32525183483266 47.720735789746904, -122.32527232954644 47.72067945691445, -122.32530152883746 47.72062490035606, -122.32533910588162 47.72057273066646)))",,39589.31432515,792.93578881,10/21/2014 12:00:00 AM +0000,801,Northacres,Baseball,Grass,No,2,Yes,Northacres Park,624,Ballfield 02,,,,,,,ATHLFLD-NACPK,0,0
242,"MULTIPOLYGON (((-122.37025039961328 47.66716767501171, -122.37047443516022 47.66716797882667, -122.3705064406751 47.6671677088639, -122.37050638552779 47.667174220121616, -122.37053417305998 47.66717425806311, -122.37053415776357 47.66747765701827, -122.37060315259639 47.6674771568519, -122.3706031496286 47.6675209600452, -122.37060295180481 47.667624413040166, -122.37060284926699 47.66767795321017, -122.37060276024029 47.66772443032061, -122.37060275254335 47.66772867300867, -122.37052551471734 47.667779333584285, -122.37044478874532 47.66777843026472, -122.37042400592976 47.66777842912219, -122.37022104037196 47.66777846883319, -122.37017008691141 47.66777846807137, -122.37017018415054 47.66773734536356, -122.36966063093857 47.6677373241541, -122.36965933443585 47.66772360452257, -122.36965883295628 47.66771596546017, -122.36965866136809 47.667678485325474, -122.36966403425065 47.66763030013132, -122.3696756668345 47.66758262160625, -122.36969346875293 47.667535820066966, -122.36970059695116 47.66752078582363, -122.36973046290107 47.667469482803824, -122.36977125197363 47.66741648731829, -122.36982033288973 47.667366803327134, -122.36987712317682 47.66732102043684, -122.3699409488795 47.66727968195757, -122.37001105255789 47.667243278455956, -122.37008660227633 47.667212241933946, -122.37016670147588 47.66718694070262, -122.37025039961328 47.66716767501171)))",,40499.26364968,821.01669779,10/21/2014 12:00:00 AM +0000,801,Gilman,Baseball,Grass,No,2,Yes,Gilman Playground,704,Gilman Ballfield 02,,,,,,,ATHLFLD-GILPG,0,0
303,"MULTIPOLYGON (((-122.38655299595375 47.643397921665596, -122.3865519957291 47.64312876465817, -122.38685985648073 47.643125402942864, -122.38685985653609 47.64312531567902, -122.38685974859511 47.64312076687598, -122.38685918580563 47.64309693823465, -122.38691317289008 47.64309635543498, -122.3869137170354 47.643119380970504, -122.38691384365005 47.64312473287903, -122.38691384337984 47.64312481294888, -122.38694512116997 47.643124471626706, -122.38697653293951 47.643123980930156, -122.3869755177488 47.64308403188083, -122.38729783290182 47.64307953703508, -122.38740912911831 47.6431566591364, -122.38740932620975 47.64338360530743, -122.38737808883097 47.64338396779432, -122.38737793293569 47.64340814990015, -122.38733761598324 47.643408438385066, -122.38732682991339 47.64368788512083, -122.38732597972319 47.64370990502011, -122.38730195935965 47.643710473054284, -122.38721790909246 47.64370867443754, -122.38713458579666 47.643701006031066, -122.38705288462603 47.64368755021767, -122.38705287927657 47.643687549391025, -122.38697177279596 47.64366791270907, -122.386894709394 47.64364276150531, -122.38682199498226 47.6436122644399, -122.38675443860619 47.64357676083712, -122.38669279191613 47.6435366457255, -122.38663774080416 47.643492365442285, -122.38659184036926 47.64344658935353, -122.38655299595375 47.643397921665596)))",,38499.81516893,811.47686326,10/21/2014 12:00:00 AM +0000,801,Bayview,Baseball,Grass,No,1,Yes,Bayview Playground,899,Field,,,,,,,ATHLFLD-BVPG,0,0
499,"MULTIPOLYGON (((-122.29821232595765 47.68518706676968, -122.29821098450599 47.68510451712756, -122.2982437290155 47.685104274305445, -122.29824296748122 47.685049714491235, -122.2983011502213 47.68500867621902, -122.29838413053068 47.68500944367134, -122.29838371757256 47.68498733236722, -122.29850596467487 47.684986292262074, -122.29850637765966 47.685008402666476, -122.29859042589683 47.68500768719396, -122.29910283312043 47.68499694557151, -122.29910340591978 47.685003319052285, -122.2991052181846 47.685051551977956, -122.2990985408317 47.6851114416723, -122.29908220305357 47.68517047891044, -122.29906866308364 47.68520342272871, -122.2990535651442 47.685233134537896, -122.29901778336594 47.68528812390527, -122.29897330878254 47.68534014044414, -122.29892067508477 47.685388559931475, -122.29886051388189 47.68543280130892, -122.29879354712251 47.685472333656115, -122.29872057843123 47.685506682562476, -122.29864248346462 47.685535435820746, -122.29856019940264 47.68555824837421, -122.29847471370128 47.68557484645775, -122.29838705224164 47.68558503088367, -122.29833161340464 47.685588082581845, -122.29833081875432 47.68558810719156, -122.29830886647981 47.68558859002147, -122.29828818201271 47.68558867781779, -122.29825770451022 47.68558815923264, -122.29824674209586 47.685215824383555, -122.29824507054458 47.685186824846426, -122.29821232595765 47.68518706676968)))",,36694.54910602,785.77515287,10/21/2014 12:00:00 AM +0000,801,Dahl,Baseball,Grass,No,4,Yes,Dahl (Waldo J.) Playfield,684,Dahl Ballfield 04 (SE),,,,,,,ATHLFLD-DAHLPF,0,0
